Year,No.,primary_artist,Title,is_major_label,decade,sqrt_reappearance,duration_sec,lastfm_genre,lastfm_top_tag,new_lastfm_genre
1995,22,hootie,"""Hold My Hand""",FALSE,1990,2.23606797749979,258.333,Rock,90s,Rock
1995,23,the notorious b.i.g.,"""One More Chance/Stay with Me""",FALSE,1990,1.7320508075688772,268.706,Unknown,NA,NA
1995,25,soul for real,"""Candy Rain""",FALSE,1990,1,276.066,Rnb,Rnb,Rnb
1995,27,blessid union of souls,"""I Believe""",FALSE,1990,0,267.447,Pop,90s,Pop
1995,32,jon b.,"""Someone to Love""",FALSE,1990,1,273.4,Unknown,90s Pop And Rock,NA
1995,34,brownstone,"""If You Love Me""",FALSE,1990,0,304.16,Rnb,Rnb,Rnb
1995,35,martin page,"""In the House of Stone and Light""",FALSE,1990,0,300.8,Rock,90s,NA
1995,36,luniz,"""I Got 5 on It""",FALSE,1990,0,253.533,Rap,Rap,Rap
1995,40,mokenstef,"""He's Mine""",FALSE,1990,0,254.106,Rnb,Rnb,Rnb
1995,42,method man,"""I'll Be There for You/You're All I Need to Get By""",FALSE,1990,0,309.946,Unknown,NA,NA
1995,43,diana king,"""Shy Guy""",FALSE,1990,0,258.56,Reggae,Reggae,Reggae
1995,46,blackstreet,"""Before I Let You Go""",FALSE,1990,1.7320508075688772,299.8,Rnb,Rnb,Rnb
1995,48,4 p.m.,"""Sukiyaki""",FALSE,1990,0,162.093,Unknown,Chill,NA
1995,52,jamie walters,"""Hold On""",TRUE,1990,0,264.56,Pop,Pop,Pop
1995,54,corona,"""The Rhythm of the Night""",FALSE,1990,0,264.306,Pop,Dance,NA
1995,55,del amitri,"""Roll to Me""",FALSE,1990,0,132.306,Rock,90s,Rock
1995,58,skee-lo,"""I Wish""",FALSE,1990,0,249.293,Rap,90s,Rap
1995,60,natalie merchant,"""Carnival""",FALSE,1990,1.4142135623730951,361.106,Rock,Female Vocalists,Rock
1995,62,take that,"""Back for Good""",FALSE,1990,1,242.266,Pop,Pop,Pop
1995,65,groove theory,"""Tell Me""",FALSE,1990,1,236.066,Rnb,Rnb,Rnb
1995,66,total,"""Can't You See""",FALSE,1990,2,281.88,Unknown,NA,NA
1995,68,subway,"""This Lil' Game We Play""",FALSE,1990,0,292.796,Rnb,Rnb,Rnb
1995,72,junior m.a.f.i.a.,"""Player's Anthem""",FALSE,1990,1,322.226,Unknown,NA,NA
1995,76,20 fingers,"""Short Dick Man""",TRUE,1990,0,201.266,Electronic,90s,Electronic
1995,78,annie lennox,"""No More I Love You's""",FALSE,1990,0,291.333,Pop,Pop,Pop
1995,79,faith evans,"""You Used to Love Me""",FALSE,1990,2,269.173,Rnb,Rnb,Rnb
1995,83,raphael saadiq,"""Ask of You""",FALSE,1990,0,268.176,Rnb,Quiet Storm,NA
1995,84,az,"""Sugar Hill""",FALSE,1990,0,249.76,Rap,Hip-Hop,Rap
1995,85,better than ezra,"""Good""",FALSE,1990,0,185.093,Rock,90s,Rock
1995,86,d'angelo,"""Brown Sugar""",FALSE,1990,1,262.893,Rnb,Soul,Rnb
1995,89,bone thugs-n-harmony,"""1st of tha Month""",FALSE,1990,1.7320508075688772,314.68,Rap,Hip-Hop,Rap
1995,93,rednex,"""Cotton Eye Joe""",FALSE,1990,0,193.826,Country,Country,Country
1995,96,n ii u,"""I Miss You""",FALSE,1990,0,342,Unknown,Boysband,NA
1996,1,los del río,"""Macarena (Bayside Boys Mix)""",FALSE,1990,1.4142135623730951,217.94,Unknown,NA,NA
1996,4,the tony rich project,"""Nobody Knows""",TRUE,1990,0,306.933,Rnb,Rnb,Rnb
1996,8,donna lewis,"""I Love You Always Forever""",FALSE,1990,1,239.96,Pop,Pop,Pop
1996,11,quad city dj's,"""C'mon N' Ride It (The Train)""",FALSE,1990,0,451.44,Pop,90s,Pop
1996,12,everything but the girl,"""Missing""",FALSE,1990,0,236.293,Electronic,90s,Electronic
1996,13,alanis morissette,"""Ironic""",TRUE,1990,1.4142135623730951,230,Rock,Rock,Rock
1996,22,jann arden,"""Insensitive""",FALSE,1990,0,255.893,Pop,Female Vocalists,Pop
1996,23,la bouche,"""Be My Lover""",FALSE,1990,1,169.523,Pop,Dance,Pop
1996,24,goo goo dolls,"""Name""",FALSE,1990,2.23606797749979,270,Rock,Alternative Rock,Rock
1996,25,jewel,"""Who Will Save Your Soul""",FALSE,1990,2.23606797749979,239.293,Pop,Pop,Pop
1996,26,no mercy,"""Where Do You Go""",FALSE,1990,1,272.093,Pop,90s,Pop
1996,28,dishwalla,"""Counting Blue Cars""",TRUE,1990,0,291.906,Rock,90s,Rock
1996,30,joan osborne,"""One of Us""",FALSE,1990,0,320.466,Rock,Female Vocalists,Rock
1996,34,112,"""Only You""",FALSE,1990,2.23606797749979,289.413,Unknown,NA,NA
1996,39,deep blue something,"""Breakfast at Tiffany's""",FALSE,1990,0,257.373,Pop,90s,Pop
1996,43,3t,"""Anything""",FALSE,1990,0,321,Rnb,3t,Rnb
1996,44,the smashing pumpkins,"""1979""",FALSE,1990,0,266.2,Rock,Alternative Rock,Rock
1996,52,az yet,"""Last Night""",TRUE,1990,1.4142135623730951,269.026,Rnb,Rnb,Rnb
1996,53,merril bainbridge,"""Mouth""",TRUE,1990,1,205.733,Pop,90s,Pop
1996,55,joe,"""All the Things (Your Man Won't Do)""",FALSE,1990,1.7320508075688772,380.533,Rnb,Rnb,Rnb
1996,56,oasis,"""Wonderwall""",FALSE,1990,0,258.773,Rock,Rock,Rock
1996,57,busta rhymes,"""Woo Hah!! Got You All in Check"" / ""Everything Remains Raw""",TRUE,1990,2.449489742783178,271.973,Unknown,NA,NA
1996,59,outkast,"""Elevators (Me & You)""",TRUE,1990,2.449489742783178,265.2,Rap,Hip-Hop,Rap
1996,63,case,"""Touch Me, Tease Me""",FALSE,1990,1.7320508075688772,227.493,Rnb,Rnb,Rnb
1996,65,robert miles,"""Children""",FALSE,1990,0,243.266,Electronic,Trance,Electronic
1996,66,adam clayton,"""Theme from Mission: Impossible""",TRUE,1990,0,210.25,Unknown,Soundtrack,NA
1996,67,bodeans,"""Closer to Free""",FALSE,1990,0,188.6,Rock,90s,Rock
1996,68,no doubt,"""Just a Girl""",FALSE,1990,2.23606797749979,209.2,Rock,Rock,Rock
1996,72,ginuwine,"""Pony""",FALSE,1990,2.449489742783178,251.733,Rnb,Rnb,Rnb
1996,77,mc lyte,"""Keep On, Keepin' On""",FALSE,1990,1,271.44,Rap,Hip-Hop,Rap
1996,80,deborah cox,"""Who Do U Love""",FALSE,1990,1.4142135623730951,262.933,Rnb,Rnb,Rnb
1996,82,amber,"""This Is Your Night""",FALSE,1990,0,238.16,Pop,Dance,Pop
1996,85,planet soul,"""Set U Free""",FALSE,1990,0,258.933,Electronic,Electronic,Electronic
1996,88,ghost town dj's,"""My Boo""",FALSE,1990,0,346.84,Rnb,90s,Rnb
1996,91,do or die,"""Po Pimp""",FALSE,1990,0,234.826,Unknown,NA,NA
1996,92,metallica,"""Until It Sleeps""",FALSE,1990,0,269.573,Metal,Metal,Metal
1996,93,crucial conflict,"""Hay""",FALSE,1990,0,260.24,Rap,Rap,Rap
1996,96,pearl jam,"""I Got Id"" / ""Long Road""",FALSE,1990,1,2749.933,Unknown,NA,NA
1997,3,puff daddy,"""I'll Be Missing You""",FALSE,1990,2.23606797749979,301.52,Rap,Hip-Hop,Rap
1997,8,mark morrison,"""Return of the Mack""",FALSE,1990,0,213.093,Rnb,Rnb,Rnb
1997,9,leann rimes,"""How Do I Live""",FALSE,1990,2,266.973,Country,Country,Country
1997,10,spice girls,"""Wannabe""",FALSE,1990,2,173.026,Pop,Pop,Pop
1997,11,backstreet boys,"""Quit Playing Games (With My Heart)""",FALSE,1990,2.449489742783178,233.533,Pop,Pop,Pop
1997,12,hanson,"""MMMBop""",FALSE,1990,1,268.653,Pop,Pop,Pop
1997,14,usher,"""You Make Me Wanna...""",TRUE,1990,4.898979485566356,219.12,Rnb,Rnb,Rnb
1997,15,meredith brooks,"""Bitch""",FALSE,1990,0,252.76,Rock,Rock,Rock
1997,17,third eye blind,"""Semi-Charmed Life""",TRUE,1990,2,268.36,Rock,90s,Rock
1997,18,duncan sheik,"""Barely Breathing""",FALSE,1990,0,254.546,Pop,90s,Pop
1997,21,the verve pipe,"""The Freshmen""",FALSE,1990,0,269.466,Rock,90s,Rock
1997,22,savage garden,"""I Want You""",TRUE,1990,1.7320508075688772,232.066,Pop,Pop,Pop
1997,24,rome,"""I Belong to You (Every Time I See Your Face)""",FALSE,1990,0,273.266,Rnb,Soul,Rnb
1997,27,dru hill,"""In My Bed""",TRUE,1990,2,284.6,Rnb,Rnb,Rnb
1997,29,robyn,"""Do You Know (What It Takes)""",FALSE,1990,1,221.293,Pop,Pop,Pop
1997,34,freak nasty,"""Da' Dip""",FALSE,1990,0,237,Rap,Rap,Rap
1997,36,sister hazel,"""All for You""",FALSE,1990,1,218.706,Rock,90s,Rock
1997,38,paula cole,"""Where Have All the Cowboys Gone?""",FALSE,1990,1,263.653,Pop,90s,Pop
1997,39,shawn colvin,"""Sunny Came Home""",FALSE,1990,0,264.2,Folk,Female Vocalists,Folk
1997,41,gina g,"""Ooh Aah... Just a Little Bit""",TRUE,1990,0,203.12,Pop,90s,Pop
1997,43,allure,"""All Cried Out""",TRUE,1990,1,275.773,Rnb,90s,Rnb
1997,45,98 degrees,"""Invisible Man""",FALSE,1990,2.23606797749979,283.266,Pop,Pop,Pop
1997,46,lil' kim,"""Not Tonight""",FALSE,1990,1.7320508075688772,252.52,Unknown,NA,NA
1997,48,702,"""Get It Together""",FALSE,1990,1,291.4,Rnb,Rnb,Rnb
1997,51,somethin' for the people,"""My Love Is the Shhh!""",FALSE,1990,1,281.746,Unknown,NA,NA
1997,54,foxy brown,"""I'll Be""",FALSE,1990,0,178.6,Rap,Foxy Brown,Rap
1997,58,magoo,"""Up Jumps da Boogie""",FALSE,1990,0,300.413,Unknown,Hip Hop,NA
1997,63,sarah mclachlan,"""Building a Mystery""",TRUE,1990,1.7320508075688772,247.306,Pop,Female Vocalists,Pop
1997,65,white town,"""Your Woman""",FALSE,1990,0,259.893,Electronic,90s,Electronic
1997,68,b-rock and the bizz,"""My Baby Daddy""",FALSE,1990,0,391.785,Unknown,Teh Funneh,NA
1997,69,chumbawamba,"""Tubthumping""",FALSE,1990,1,278.778,Pop,90s,Pop
1997,72,various artists,"""ESPN Presents The Jock Jam""",FALSE,1990,0,271.333,Unknown,NA,NA
1997,75,scarface,"""Smile""",FALSE,1990,0,300.6,Unknown,NA,NA
1997,81,luscious jackson,"""Naked Eye""",FALSE,1990,0,280.693,Rock,90s,Rock
1997,83,erykah badu,"""On & On""",FALSE,1990,1.4142135623730951,226.133,Rnb,Soul,Rnb
1997,91,next,"""Butta Love""",FALSE,1990,2,296.4,Rnb,Slow Jams,Rnb
1997,92,mr. president,"""Coco Jamboo""",FALSE,1990,0,218.733,Pop,Eurodance,Pop
1997,94,aqua,"""Barbie Girl""",FALSE,1990,0,197.96,Pop,Pop,Pop
1997,96,dj kool,"""Let Me Clear My Throat""",FALSE,1990,0,290.16,Rap,Hip-Hop,Rap
1997,97,the blackout all-stars,"""I Like It""",FALSE,1990,0,274.306,Pop,Chacha,Pop
1997,100,ray j,"""Let It Go""",FALSE,1990,1.4142135623730951,293.24,Rnb,Rnb,Rnb
1998,3,shania twain,"""You're Still the One""",FALSE,1990,2,212.224,Country,Country,Country
1998,6,janet,"""Together Again""",TRUE,1990,1,301.2,Unknown,NA,NA
1998,7,k-ci,"""All My Life""",FALSE,1990,1.4142135623730951,331.24,Rnb,Rnb,Rnb
1998,12,destiny's child,"""No, No, No""",FALSE,1990,3.3166247903554,207.466,Pop,Hip Hop,Pop
1998,14,will smith,"""Gettin' Jiggy wit It""",FALSE,1990,1.7320508075688772,227.933,Rap,Hip-Hop,Rap
1998,21,jennifer paige,"""Crush""",FALSE,1990,0,199.96,Pop,Pop,Pop
1998,24,public announcement,"""Body Bumpin' (Yippie-Yi-Yo)""",TRUE,1990,0,275.933,Rnb,Slow Jams Tag,Rnb
1998,25,faith hill,"""This Kiss""",FALSE,1990,2.23606797749979,194.306,Country,Country,Country
1998,26,uncle sam,"""I Don't Ever Want to See You Again""",FALSE,1990,0,345.133,Rnb,Slow Jams,Rnb
1998,28,marcy playground,"""Sex and Candy""",FALSE,1990,0,173.557,Rock,90s,Rock
1998,31,mase,"""What You Want""",FALSE,1990,1.4142135623730951,242.946,Rap,Hip Hop,Rap
1998,33,wyclef jean,"""Gone till November""",FALSE,1990,1,207.466,Reggae,Hip-Hop,Reggae
1998,34,lsg,"""My Body""",FALSE,1990,0,247.133,Rnb,Rnb,Rnb
1998,36,lord tariq,"""Deja Vu (Uptown Baby)""",FALSE,1990,0,284.8,Rap,Hip-Hop,Rap
1998,37,nsync,"""I Want You Back""",FALSE,1990,2.6457513110645907,200.44,Pop,Pop,Pop
1998,38,five,"""When the Lights Go Out""",FALSE,1990,0,249.6,Pop,Pop,Pop
1998,40,master p,"""Make 'Em Say Uhh!""",FALSE,1990,1,305.28,Unknown,NA,NA
1998,41,nicole,"""Make It Hot""",FALSE,1990,0,267.093,Unknown,NA,NA
1998,42,all saints,"""Never Ever""",FALSE,1990,0,387.573,Pop,Pop,Pop
1998,45,voices of theory,"""Say It""",FALSE,1990,0,269.466,Rnb,Rnb,Rnb
1998,46,billie myers,"""Kiss the Rain""",FALSE,1990,0,270.16,Pop,Pop,Pop
1998,48,sylk-e. fyne,"""Romeo and Juliet""",FALSE,1990,0,276.964,Unknown,NA,NA
1998,49,mýa,"""It's All About Me""",FALSE,1990,1.7320508075688772,264.933,Unknown,NA,NA
1998,51,barenaked ladies,"""One Week""",FALSE,1990,0,169.76,Rock,90s,Rock
1998,52,k. p.,"""Swing My Way""",FALSE,1990,0,249.213,Pop,90s,Pop
1998,55,tatyana ali,"""Daydreamin'""",FALSE,1990,0,300.133,Rnb,90s,Rnb
1998,61,divine,"""Lately""",FALSE,1990,1,269.533,Rnb,90s,Rnb
1998,64,inoj,"""Time After Time""",FALSE,1990,1,249.44,Pop,Cover,Pop
1998,65,jimmy ray,"""Are You Jimmy Ray?""",FALSE,1990,0,201.2,Pop,90s,Pop
1998,70,pras michel,"""Ghetto Supastar (That Is What You Are)""",FALSE,1990,0,265.866,Unknown,NA,NA
1998,72,kelly price,"""Friend of Mine""",FALSE,1990,0,377.506,Rnb,Rnb,Rnb
1998,74,edwin mccain,"""I'll Be""",FALSE,1990,0,266.533,Rock,Rock,Rock
1998,77,monifah,"""Touch It""",FALSE,1990,0,285.826,Rnb,Sexy,Rnb
1998,78,the lox,"""Money, Power & Respect""",FALSE,1990,0,270.493,Unknown,NA,NA
1998,79,the verve,"""Bitter Sweet Symphony""",FALSE,1990,0,357.266,Rock,Britpop,Rock
1998,83,loreena mckennitt,"""The Mummers' Dance""",FALSE,1990,0,367.44,New Age,Celtic,New Age
1998,85,big punisher,"""Still Not a Player""",FALSE,1990,0,236.8,Rap,Hip-Hop,Rap
1998,90,luke,"""Raise the Roof""",FALSE,1990,0,29.688,Unknown,NA,NA
1998,91,nu flavor,"""Heaven""",TRUE,1990,0,298.133,Rnb,Slow Jams,Rnb
1998,92,jd,"""The Party Continues""",FALSE,1990,0,252.25,Unknown,NA,NA
1998,93,missy elliott,"""Sock It 2 Me""",FALSE,1990,2.6457513110645907,257.466,Rap,Hip-Hop,Rap
1998,98,gerald levert,"""Thinkin' Bout It""",FALSE,1990,0,391.04,Rnb,Soul,Rnb
1998,100,tq,"""Westside""",FALSE,1990,0,304.733,Rnb,Rnb,Rnb
1999,5,britney spears,"""...Baby One More Time""",FALSE,1990,3.872983346207417,211.066,Pop,Pop,Pop
1999,6,sixpence none the richer,"""Kiss Me""",FALSE,1990,0,208.68,Pop,Pop,Pop
1999,7,christina aguilera,"""Genie in a Bottle""",FALSE,1990,2.8284271247461903,217.573,Pop,Pop,Pop
1999,8,sugar ray,"""Every Morning""",TRUE,1990,1.4142135623730951,219.866,Pop,90s,Pop
1999,10,ricky martin,"""Livin' la Vida Loca""",FALSE,1990,1.4142135623730951,243.16,Latin,Latin,Latin
1999,12,jennifer lopez,"""If You Had My Love""",FALSE,1990,3.1622776601683795,266,Pop,Pop,Pop
1999,17,smash mouth,"""All Star""",FALSE,1990,1,200.373,Rock,Rock,Rock
1999,22,eagle-eye cherry,"""Save Tonight""",FALSE,1990,0,239.226,Rock,90s,Rock
1999,24,maxwell,"""Fortunate""",FALSE,1990,1,301.16,Rnb,Soul,Rnb
1999,26,enrique iglesias,"""Bailamos""",FALSE,1990,2.6457513110645907,212.693,Latin,Latin,Latin
1999,28,everlast,"""What It's Like""",FALSE,1990,0,303.133,Rock,Rock,Rock
1999,38,lfo,"""Summer Girls""",TRUE,1990,1,257.333,Pop,Summer,Pop
1999,39,jay-z,"""Can I Get A...""",FALSE,1990,3.872983346207417,309.773,Unknown,NA,NA
1999,41,lauryn hill,"""Doo Wop (That Thing)""",FALSE,1990,1,320.266,Rnb,Soul,Rnb
1999,42,lou bega,"""Mambo No. 5""",TRUE,1990,0,220.293,Pop,Pop,Pop
1999,43,tyrese,"""Sweet Lady""",FALSE,1990,1,290.6,Rnb,Slow Jams,Rnb
1999,46,shawn mullins,"""Lullaby""",TRUE,1990,0,329.866,Pop,90s,Pop
1999,49,matchbox 20,"""Back 2 Good""",FALSE,1990,0,340.173,Rock,Rock,Rock
1999,50,blaque,"""808""",TRUE,1990,1,306.693,Rnb,Rnb,Rnb
1999,51,tal bachman,"""She's So High""",TRUE,1990,0,224.693,Pop,90s,Pop
1999,55,jt money,"""Who Dat""",FALSE,1990,0,231.8,Unknown,NA,NA
1999,59,jesse powell,"""You""",FALSE,1990,0,318.466,Rnb,Slow Jams,Rnb
1999,63,jordan knight,"""Give It to You""",FALSE,1990,0,289.76,Pop,Pop,Pop
1999,65,eric benét,"""Spend My Life with You""",FALSE,1990,0,276.013,Unknown,R&B,NA
1999,67,mark chesnutt,"""I Don't Want to Miss a Thing""",FALSE,1990,0,246.226,Country,Country,Country
1999,71,chanté moore,"""Chanté's Got a Man""",FALSE,1990,0,264.973,Unknown,NA,NA
1999,75,juvenile,"""Back That Thang Up""",FALSE,1990,1,273.786,Unknown,NA,NA
1999,78,len,"""Steal My Sunshine""",FALSE,1990,0,265.533,Pop,90s,Pop
1999,79,marc anthony,"""I Need to Know""",FALSE,1990,1.4142135623730951,227.706,Latin,Latin,Latin
1999,84,kenny chesney,"""How Forever Feels""",FALSE,1990,3,188.2,Country,Country,Country
1999,85,lonestar,"""Amazed""",TRUE,1990,2,240.866,Country,Country,Country
1999,87,mo thugs,"""Ghetto Cowboy""",FALSE,1990,0,325.138,Rap,Rap,Rap
1999,88,fastball,"""Out of My Head""",FALSE,1990,0,153.066,Rock,90s,Rock
1999,92,joey mcintyre,"""Stay the Same""",FALSE,1990,0,227.4,Pop,Pop,Pop
1999,93,jo dee messina,"""A Lesson in Leavin'""",FALSE,1990,1,220.2,Unknown,NA,NA
1999,96,citizen king,"""Better Days (And the Bottom Drops Out)""",FALSE,1990,0,207.026,Rock,Alternative,Rock
1999,98,george strait,"""Write This Down""",FALSE,1990,1.4142135623730951,219.6,Country,Country,Country
2000,5,vertical horizon,"""Everything You Want""",FALSE,2000,0,257.066,Rock,Alternative Rock,Rock
2000,9,matchbox twenty,"""Bent""",FALSE,2000,1.4142135623730951,256.133,Rock,Rock,Rock
2000,11,creed,"""Higher""",FALSE,2000,2,316.733,Rock,Rock,Rock
2000,14,sisqó,"""Thong Song""",TRUE,2000,1,253.733,Rnb,Rnb,Rnb
2000,15,3 doors down,"""Kryptonite""",FALSE,2000,2.6457513110645907,233.933,Rock,Rock,Rock
2000,16,pink,"""There You Go""",FALSE,2000,4.242640687119285,202.8,Pop,Pop,Pop
2000,26,macy gray,"""I Try""",TRUE,2000,0,239.44,Rnb,Soul,Rnb
2000,29,nelly,"""Country Grammar (Hot Shit)""",FALSE,2000,3.605551275463989,287,Pop,2000s,Pop
2000,33,bbmak,"""Back Here""",FALSE,2000,0,218.2,Pop,Pop,Pop
2000,34,sonique,"""It Feels So Good""",FALSE,2000,0,160.973,Pop,Dance,Pop
2000,35,nine days,"""Absolutely (Story of a Girl)""",TRUE,2000,0,189.333,Rock,Rock,Rock
2000,39,ruff endz,"""No More""",TRUE,2000,0,242.56,Rnb,Rnb,Rnb
2000,40,blink-182,"""All the Small Things""",TRUE,2000,0,167.066,Punk,Punk Rock,Punk
2000,46,jagged edge,"""Let's Get Married""",FALSE,2000,2,249.04,Rnb,Rnb,Rnb
2000,49,eiffel 65,"""Blue (Da Ba Dee)""",FALSE,2000,0,283.747,Electronic,Dance,Electronic
2000,51,eminem,"""The Real Slim Shady""",FALSE,2000,4.123105625617661,284.2,Rap,Rap,Rap
2000,54,everclear,"""Wonderful""",FALSE,2000,0,280.813,Rock,Alternative Rock,Rock
2000,56,jessica simpson,"""I Wanna Love You Forever""",FALSE,2000,1.4142135623730951,263.8,Pop,Pop,Pop
2000,58,filter,"""Take a Picture""",FALSE,2000,0,363.8,Rock,Alternative Rock,Rock
2000,61,son by four,"""Purest of Pain (A Puro Dolor)""",FALSE,2000,0,247.48,Unknown,Love It,NA
2000,63,avant,"""Separated""",TRUE,2000,1,255.6,Rnb,Avant,Rnb
2000,64,carl thomas,"""I Wish""",FALSE,2000,0,228.506,Rnb,Rnb,Rnb
2000,65,donell jones,"""U Know What's Up""",FALSE,2000,1,243.733,Rnb,Rnb,Rnb
2000,66,souldecision,"""Faded""",FALSE,2000,0,208.666,Pop,Pop,Pop
2000,67,kid rock,"""Only God Knows Why""",FALSE,2000,1.4142135623730951,327.666,Rock,Rock,Rock
2000,68,mystikal,"""Shake Ya Ass""",TRUE,2000,1,256.972,Rap,Hip-Hop,Rap
2000,70,train,"""Meet Virginia""",FALSE,2000,2.23606797749979,239.933,Rock,Rock,Rock
2000,71,dmx,"""Party Up (Up in Here)""",FALSE,2000,0,228.4,Rap,Rap,Rap
2000,75,westlife,"""Swear It Again""",FALSE,2000,0,248.24,Pop,Pop,Pop
2000,79,chad brock,"""Yes!""",FALSE,2000,0,206.733,Country,Country,Country
2000,82,toby keith,"""How Do You Like Me Now?!""",FALSE,2000,2.449489742783178,209.066,Country,Country,Country
2000,86,kandi,"""Don't Think I'm Not""",FALSE,2000,0,243.533,Rnb,Rnb,Rnb
2000,87,lee ann womack,"""I Hope You Dance""",FALSE,2000,1,294.533,Country,Country,Country
2000,88,alice deejay,"""Better Off Alone""",FALSE,2000,0,214.883,Electronic,Dance,Electronic
2000,89,debelah morgan,"""Dance with Me""",FALSE,2000,1,220.106,Pop,Dance,Pop
2000,91,sammie,"""I Like It""",FALSE,2000,0,251.04,Rnb,Sammie,NA
2000,92,kevon edmonds,"""24/7""",FALSE,2000,0,274.266,Rnb,Slow Jams,Rnb
2000,94,lil' bow wow,"""Bounce with Me""",FALSE,2000,0,175.893,Unknown,Wjlb-Fm,NA
2000,95,dixie chicks,"""Cowboy Take Me Away""",FALSE,2000,1.4142135623730951,287.266,Country,Country,Country
2000,98,samantha mumba,"""Gotta Tell You""",FALSE,2000,0,200.16,Pop,Pop,Pop
2000,100,mary mary,"""Shackles (Praise You)""",FALSE,2000,0,198.346,Rnb,Gospel,Rnb
2001,1,lifehouse,"""Hanging by a Moment""",TRUE,2000,1.7320508075688772,216.066,Rock,Rock,Rock
2001,2,alicia keys,"""Fallin'""",FALSE,2000,3.3166247903554,210.2,Rnb,Soul,Rnb
2001,7,eve,"""Let Me Blow Ya Mind""",FALSE,2000,1,230.133,Unknown,Radio Music,NA
2001,8,dido,"""Thank You""",FALSE,2000,1,140,Pop,Pop,Pop
2001,11,blu cantrell,"""Hit 'Em Up Style (Oops!)""",FALSE,2000,0,250.706,Rnb,Rnb,Rnb
2001,14,staind,"""It's Been Awhile""",TRUE,2000,0,264.706,Rock,Rock,Rock
2001,19,uncle kracker,"""Follow Me""",FALSE,2000,1.4142135623730951,218.439,Pop,Pop,Pop
2001,21,incubus,"""Drive""",TRUE,2000,0,232.453,Rock,Alternative Rock,Rock
2001,22,city high,"""What Would You Do?""",FALSE,2000,1,175.56,Rnb,Hip-Hop,Rnb
2001,28,dream,"""He Loves U Not""",FALSE,2000,0,226.666,Pop,Pop,Pop
2001,29,crazy town,"""Butterfly""",FALSE,2000,0,216.733,Rock,Rock,Rock
2001,30,ja rule,"""Put It on Me""",FALSE,2000,2.449489742783178,262.826,Unknown,2002,NA
2001,33,moby,"""South Side""",FALSE,2000,0,229.733,Electronic,Electronic,Electronic
2001,37,craig david,"""Fill Me In""",TRUE,2000,1,257.2,Rnb,Rnb,Rnb
2001,41,o-town,"""All or Nothing""",FALSE,2000,0,281.426,Pop,Pop,Pop
2001,43,nelly furtado,"""I'm Like a Bird""",TRUE,2000,2,243.16,Pop,Pop,Pop
2001,53,lil' mo,"""Superwoman Pt. II""",FALSE,2000,0,265.587,Unknown,NA,NA
2001,54,evan,"""Crazy for This Girl""",FALSE,2000,0,202.026,Pop,Pop,Pop
2001,59,enya,"""Only Time""",FALSE,2000,0,218.546,New Age,New Age,New Age
2001,60,toya,"""I Do!!""",FALSE,2000,1,196.386,Rnb,Rnb,Rnb
2001,61,s club 7,"""Never Had a Dream Come True""",FALSE,2000,0,240.492,Pop,Pop,Pop
2001,62,tamia,"""Stranger in My House""",FALSE,2000,0,285.386,Rnb,Rnb,Rnb
2001,64,sunshine anderson,"""Heard It All Before""",FALSE,2000,0,295.826,Rnb,Rnb,Rnb
2001,65,dave matthews band,"""The Space Between""",FALSE,2000,0,242,Rock,Rock,Rock
2001,67,musiq soulchild,"""Love""",TRUE,2000,1,304.666,Rnb,Musiq,Rnb
2001,69,3lw,"""No More (Baby I'ma Do Right)""",TRUE,2000,0,263.44,Rnb,Rnb,Rnb
2001,71,brooks,"""Ain't Nothing 'bout You""",FALSE,2000,1,201.266,Country,Country,Country
2001,74,lil' romeo,"""My Baby""",FALSE,2000,0,221,Pop,2001,Pop
2001,76,blake shelton,"""Austin""",FALSE,2000,2.449489742783178,230.333,Country,Country,Country
2001,77,ludacris,"""Southern Hospitality""",FALSE,2000,3.605551275463989,300.933,Rap,Rap,Rap
2001,82,jessica andrews,"""Who I Am""",FALSE,2000,0,255.233,Country,Country,Country
2001,83,erick sermon,"""Music""",FALSE,2000,0,223.133,Rap,Hip Hop,Rap
2001,84,willa ford,"""I Wanna Be Bad""",FALSE,2000,0,183.56,Pop,Pop,Pop
2001,86,diamond rio,"""One More Day""",FALSE,2000,0,216.173,Country,Country,Country
2001,88,travis tritt,"""It's a Great Day to Be Alive""",FALSE,2000,0,241.533,Country,Country,Country
2001,89,trick daddy,"""I'm a Thug""",FALSE,2000,1,254.4,Rap,Hip-Hop,Rap
2001,90,eve 6,"""Here's to the Night""",FALSE,2000,0,249.84,Rock,Alternative,Rock
2001,92,eden's crush,"""Get Over Yourself""",FALSE,2000,0,198.026,Pop,Pop,Pop
2001,98,qb finest,"""Oochie Wally""",FALSE,2000,0,196.281,Unknown,NA,NA
2001,100,fuel,"""Hemorrhage (In My Hands)""",TRUE,2000,0,236.866,Rock,Rock,Rock
2002,1,nickelback,"""How You Remind Me""",FALSE,2000,3.1622776601683795,223.84,Rock,Rock,Rock
2002,2,ashanti,"""Foolish""",FALSE,2000,2,227.386,Rnb,Rnb,Rnb
2002,5,the calling,"""Wherever You Will Go""",FALSE,2000,0,208.6,Rock,Rock,Rock
2002,6,vanessa carlton,"""A Thousand Miles""",FALSE,2000,0,237.493,Pop,Pop,Pop
2002,7,linkin park,"""In the End""",FALSE,2000,2.449489742783178,216.88,Rock,Rock,Rock
2002,8,fat joe,"""What's Luv?""",FALSE,2000,2,267.093,Rap,Hip Hop,Rap
